review_id,branch,idea_id
61cacc0089e5dbc2,seed_44/balanced_open,idea_4_s06
8b0658df478fa0fa,seed_44/balanced_open,idea_4_s07
b5a55bc6ebb108ee,seed_44/balanced_open,idea_4_s08
6f23c9e6ad1e52ca,seed_44/balanced_open,idea_4_s10
83708ca131c44fbe,seed_44/balanced_open,idea_4_s11
33a236c0b229edc7,seed_44/balanced_open,idea_4_s12
b16d0021aa5c3a79,seed_44/balanced_open,idea_4_s14
99838090f35b0e13,seed_44/balanced_open,idea_4_s15
09e7391334e36882,seed_44/balanced_open,idea_4_s16
3dabca76525539f1,seed_44/balanced_open,idea_4_s17
06e1c98f20844bb9,seed_44/balanced_open,idea_4_s18
8030d11299da7426,seed_44/novelty_closed,idea_1_s00
361f494dd1d577f5,seed_44/novelty_closed,idea_1_s01
3e2906b8e6c19a9f,seed_44/novelty_closed,idea_1_s02
69e3c407cb00a6a7,seed_44/novelty_closed,idea_1_s03
a121b47656288b60,seed_44/novelty_closed,idea_1_s04
d8c3122d732d5539,seed_44/novelty_closed,idea_1_s05
05db2e8b971a604b,seed_44/novelty_closed,idea_1_s06
4005ed4ac3f0b253,seed_44/novelty_closed,idea_1_s07
03e0549318f7a039,seed_44/novelty_closed,idea_1_s08
d5104c8b1193bf64,seed_44/novelty_closed,idea_1_s09
b5561cdb495b2a93,seed_44/novelty_closed,idea_1_s11
ae71312c1f759369,seed_44/novelty_closed,idea_1_s13
d7aa52c9c81f35b5,seed_44/novelty_closed,idea_1_s14
b0251d37a0e86731,seed_44/novelty_closed,idea_1_s15
6496d40a6336aad8,seed_44/novelty_closed,idea_1_s16
cd8920546a628132,seed_44/novelty_closed,idea_1_s17
e51f0dc9d25eb7ba,seed_44/novelty_closed,idea_1_s18
d1088cea015f6728,seed_44/novelty_closed,idea_1_s19
483dd61eff05b9ed,seed_44/novelty_closed,idea_2_s00
82fbf1b64b86bce8,seed_44/novelty_closed,idea_2_s01
5d8de8e1e15250c6,seed_44/novelty_closed,idea_2_s02
1152c209e190f520,seed_44/novelty_closed,idea_2_s03
ee891b6e703127d4,seed_44/novelty_closed,idea_2_s04
e4a4e5780cdf0b9c,seed_44/novelty_closed,idea_2_s05
35e34e79740619bc,seed_44/novelty_closed,idea_2_s06
1767b179c86d7c64,seed_44/novelty_closed,idea_2_s08
7718e5e5145d1be5,seed_44/novelty_closed,idea_2_s10
cf7f146ebb95ff09,seed_44/novelty_closed,idea_2_s12
7b2969a695f50adc,seed_44/novelty_closed,idea_2_s13
8e4ce8f4adbf9caf,seed_44/novelty_closed,idea_2_s14
178400fd2e1e926e,seed_44/novelty_closed,idea_2_s15
f50bdace8ba21a04,seed_44/novelty_closed,idea_2_s16
c001c4318a1aafbe,seed_44/novelty_closed,idea_2_s18
c8069d4f84ccd70b,seed_44/novelty_closed,idea_2_s19
2964be8a739cc3b9,seed_44/novelty_closed,idea_3_s00
29ea8745e8306274,seed_44/novelty_closed,idea_3_s01
edd56b2e077dfdbd,seed_44/novelty_closed,idea_3_s03
898ccaebe8c19805,seed_44/novelty_closed,idea_3_s04
53f32e30a49d6158,seed_44/novelty_closed,idea_3_s05
4b1ed49a14c9f9e7,seed_44/novelty_closed,idea_3_s06
cfeca6f8d6cbf746,seed_44/novelty_closed,idea_3_s07
57ad4111f6fd2efc,seed_44/novelty_closed,idea_3_s08
d3a081e87e19cb93,seed_44/novelty_closed,idea_3_s09
58266d5a524e5e83,seed_44/novelty_closed,idea_3_s10
7f32359003a63762,seed_44/novelty_closed,idea_3_s11
dc22214ffa19eb9b,seed_44/novelty_closed,idea_3_s13
21bca8a6593b7eb5,seed_44/novelty_closed,idea_3_s14
04588c28c1fe31e0,seed_44/novelty_closed,idea_3_s15
eb0d2016358a1da5,seed_44/novelty_closed,idea_3_s17
6c492fd024c39188,seed_44/novelty_closed,idea_3_s18
62203e10ccc4bc50,seed_44/novelty_closed,idea_3_s19
38e64d6c4d156ea3,seed_44/novelty_closed,idea_4_s00
8e0e40cdc35ffb65,seed_44/novelty_closed,idea_4_s01
77a38c5237953230,seed_44/novelty_closed,idea_4_s02
9e3e13bdb98711a0,seed_44/novelty_closed,idea_4_s04
96faedecdd6cdd92,seed_44/novelty_closed,idea_4_s06
73b887ab63988c35,seed_44/novelty_closed,idea_4_s08
8968bbfe99eda0f7,seed_44/novelty_closed,idea_4_s10
61cedd38e29249a3,seed_44/novelty_closed,idea_4_s11
17cfceb8152e6c31,seed_44/novelty_closed,idea_4_s12
445cb47b48a01792,seed_44/novelty_closed,idea_4_s13
f794cb9ae6ac9218,seed_44/novelty_closed,idea_4_s14
40d2cc8caadc2b96,seed_44/novelty_closed,idea_4_s15
a7e2161792098bda,seed_44/novelty_closed,idea_4_s16
6a5ed5a65260e29f,seed_44/novelty_closed,idea_4_s18
eb2b0c58e077d8b9,seed_44/novelty_closed,idea_4_s19
259ea62fe5a836b2,seed_44/novelty_open,idea_1_s00
6abe587661c083cd,seed_44/novelty_open,idea_1_s01
934aa0e54c24c223,seed_44/novelty_open,idea_1_s02
5ae5ce2796cd437c,seed_44/novelty_open,idea_1_s03
8d92bdb7aa2fce03,seed_44/novelty_open,idea_1_s04
783e56054f50a09a,seed_44/novelty_open,idea_1_s05
78c00aab268dc3cd,seed_44/novelty_open,idea_1_s06
e864680fd7923989,seed_44/novelty_open,idea_1_s07
9ae3dbdf09d37e53,seed_44/novelty_open,idea_1_s08
cb204f054f5b5d43,seed_44/novelty_open,idea_1_s09
a05c27f796d8e786,seed_44/novelty_open,idea_1_s11
2fe3ce144452cfbd,seed_44/novelty_open,idea_1_s12
4f968dddc83a0fe8,seed_44/novelty_open,idea_1_s13
922f479fee5dfd0e,seed_44/novelty_open,idea_1_s14
41ef96704f34c31b,seed_44/novelty_open,idea_1_s15
7512d0cc8e3d5e02,seed_44/novelty_open,idea_1_s16
4e4f9c78ac6ceea1,seed_44/novelty_open,idea_1_s17
1ce4092973e3001a,seed_44/novelty_open,idea_1_s18
e481108aa8aa121f,seed_44/novelty_open,idea_1_s19
f5547ab9fb6644ce,seed_44/novelty_open,idea_2_s00
27816191421d0626,seed_44/novelty_open,idea_2_s02
ff87b9bec151a28d,seed_44/novelty_open,idea_2_s03
30f60bec8fac8f37,seed_44/novelty_open,idea_2_s04
9f51cb119fffc9af,seed_44/novelty_open,idea_2_s05
b3ffa2798bec5d24,seed_44/novelty_open,idea_2_s06
0c4b64357d73e1e4,seed_44/novelty_open,idea_2_s07
347dfe126116eeec,seed_44/novelty_open,idea_2_s08
5aabbdcc86625ec8,seed_44/novelty_open,idea_2_s09
01214459920befb7,seed_44/novelty_open,idea_2_s10
58e9c376162fa17b,seed_44/novelty_open,idea_2_s12
89990cd46684e4da,seed_44/novelty_open,idea_2_s13
e35077e012595936,seed_44/novelty_open,idea_2_s14
ecf25019f6bd435f,seed_44/novelty_open,idea_2_s15
6b5049f69817d0b6,seed_44/novelty_open,idea_2_s16
b6a16ab54cf199e5,seed_44/novelty_open,idea_2_s17
fffeadc993712bf3,seed_44/novelty_open,idea_2_s18
f76c4e16280f43d8,seed_44/novelty_open,idea_2_s19
6092868808aca1a4,seed_44/novelty_open,idea_3_s00
1b581e6d8597b91c,seed_44/novelty_open,idea_3_s01
eb5891fc9a507929,seed_44/novelty_open,idea_3_s02
ffb226b42c54717b,seed_44/novelty_open,idea_3_s03
9bbc778e1ac8685a,seed_44/novelty_open,idea_3_s04
eecbae7dde594c5c,seed_44/novelty_open,idea_3_s05
648022ae20c76316,seed_44/novelty_open,idea_3_s07
b812312008134a1a,seed_44/novelty_open,idea_3_s08
f3b17dd51fe50991,seed_44/novelty_open,idea_3_s09
b3665259887397a5,seed_44/novelty_open,idea_3_s10
c9f63c9072fc8450,seed_44/novelty_open,idea_3_s11
32b12a6e17b936f2,seed_44/novelty_open,idea_3_s13
9208703c904c9443,seed_44/novelty_open,idea_3_s15
4edae053f0d9a8aa,seed_44/novelty_open,idea_3_s16
633d5ac56477306d,seed_44/novelty_open,idea_3_s17
a112887f013c8269,seed_44/novelty_open,idea_3_s18
98482ddf277b5d3a,seed_44/novelty_open,idea_3_s19
bfbae12a34e0d876,seed_44/novelty_open,idea_4_s00
e74b43c2845c7ea9,seed_44/novelty_open,idea_4_s01
6339ec97ea6b1621,seed_44/novelty_open,idea_4_s02
62232bf8cb706820,seed_44/novelty_open,idea_4_s04
cb8f8e23aad1a9fa,seed_44/novelty_open,idea_4_s06
b3da724a0019284d,seed_44/novelty_open,idea_4_s07
161216ecfd4c1782,seed_44/novelty_open,idea_4_s08
36adb8102331fa06,seed_44/novelty_open,idea_4_s10
370e285ca0be5672,seed_44/novelty_open,idea_4_s11
a0efe163f5354a7f,seed_44/novelty_open,idea_4_s12
98710b089b454e2a,seed_44/novelty_open,idea_4_s14
f7a7b149d891897f,seed_44/novelty_open,idea_4_s15
bf1d323e5c721195,seed_44/novelty_open,idea_4_s16
f1a9a0864826b44e,seed_44/novelty_open,idea_4_s17
2c1c49ebb6ecadc9,seed_44/novelty_open,idea_4_s18
b58b0651388915c8,seed_44/recognition_closed,idea_1_s00
54be5a857cf492f7,seed_44/recognition_closed,idea_1_s01
9ebddbf42d2408f0,seed_44/recognition_closed,idea_1_s02
7146b48f89c788af,seed_44/recognition_closed,idea_1_s03
d26049c671d5c620,seed_44/recognition_closed,idea_1_s04
f6a503cb06d80749,seed_44/recognition_closed,idea_1_s05
5fc8fa07722d3337,seed_44/recognition_closed,idea_1_s06
3659321d0f6c58ac,seed_44/recognition_closed,idea_1_s07
69ac204fec48f515,seed_44/recognition_closed,idea_1_s08
72f48803878a8c01,seed_44/recognition_closed,idea_1_s09
a42ef839bdb82bd3,seed_44/recognition_closed,idea_1_s11
1f456711a59d68b1,seed_44/recognition_closed,idea_1_s13
8a5fc4176b5c1cc1,seed_44/recognition_closed,idea_1_s14
2d0b616f591e493a,seed_44/recognition_closed,idea_1_s15
ebd5bbb64b88222a,seed_44/recognition_closed,idea_1_s16
7243a264cdc3ab94,seed_44/recognition_closed,idea_1_s17
e3d50a9cf7ea5ce5,seed_44/recognition_closed,idea_1_s18
6bfb14da75ad2073,seed_44/recognition_closed,idea_1_s19
7ab6267fdd7a12af,seed_44/recognition_closed,idea_2_s00
1e8232d6e442861b,seed_44/recognition_closed,idea_2_s01
abe3110d7c16f307,seed_44/recognition_closed,idea_2_s02
187b864679160331,seed_44/recognition_closed,idea_2_s03
07d008caaa3c97bc,seed_44/recognition_closed,idea_2_s04
48785f4f9386e992,seed_44/recognition_closed,idea_2_s05
61e2504fdbf030f6,seed_44/recognition_closed,idea_2_s06
3b3df3a1640dae40,seed_44/recognition_closed,idea_2_s08
b64eae4f604768de,seed_44/recognition_closed,idea_2_s10
156faa5751b5b44d,seed_44/recognition_closed,idea_2_s12
bd9f246b1969555b,seed_44/recognition_closed,idea_2_s13
103607692e9711b4,seed_44/recognition_closed,idea_2_s14
23a4e55b9e1f3e89,seed_44/recognition_closed,idea_2_s15
8413beac849b2e1b,seed_44/recognition_closed,idea_2_s16
96d4660ecc5a374a,seed_44/recognition_closed,idea_2_s18
d88c627bb5b960f5,seed_44/recognition_closed,idea_2_s19
d6078188648b735c,seed_44/recognition_closed,idea_3_s00
4ab0168e1e431a98,seed_44/recognition_closed,idea_3_s01
d16acbbff50b223a,seed_44/recognition_closed,idea_3_s03
d53989c8f75389cd,seed_44/recognition_closed,idea_3_s04
2b1e9d3fb8513d34,seed_44/recognition_closed,idea_3_s05
5c21644aa570aee6,seed_44/recognition_closed,idea_3_s06
d9c9e89f3812ff11,seed_44/recognition_closed,idea_3_s07
fd1e6737206a7736,seed_44/recognition_closed,idea_3_s08
c6e6b0ce57791d06,seed_44/recognition_closed,idea_3_s09
8b57195b206461bf,seed_44/recognition_closed,idea_3_s10
f7ca7274d1a848d9,seed_44/recognition_closed,idea_3_s11
0d2c5bebc6d2cf6e,seed_44/recognition_closed,idea_3_s13
ebd22406fad451cc,seed_44/recognition_closed,idea_3_s14
9c41fc584b1ff36e,seed_44/recognition_closed,idea_3_s15
26aecb15cb6dafc9,seed_44/recognition_closed,idea_3_s17
d8d567271354c39f,seed_44/recognition_closed,idea_3_s18
4bca337b5c1d0ed0,seed_44/recognition_closed,idea_3_s19
e8cc33fb61c8b3bc,seed_44/recognition_closed,idea_4_s00
78298e9d1061ac46,seed_44/recognition_closed,idea_4_s01
566b89d71bd0a42b,seed_44/recognition_closed,idea_4_s02
801ceb0637b8ed17,seed_44/recognition_closed,idea_4_s04
f6a35db8ad91ed39,seed_44/recognition_closed,idea_4_s06
351f2e9fde01a416,seed_44/recognition_closed,idea_4_s08
6e9589f0ccf5f92b,seed_44/recognition_closed,idea_4_s10
f84bc482bafcf05d,seed_44/recognition_closed,idea_4_s11
0d52306f2970972f,seed_44/recognition_closed,idea_4_s12
744c01bc34a161e8,seed_44/recognition_closed,idea_4_s13
acd4373453536928,seed_44/recognition_closed,idea_4_s14
f485d596cf295ae6,seed_44/recognition_closed,idea_4_s15
31c3ddcc62b1f8d7,seed_44/recognition_closed,idea_4_s16
9d314b645a627f4c,seed_44/recognition_closed,idea_4_s18
bd2138100a38d7d3,seed_44/recognition_closed,idea_4_s19
2cf91246ae4fa908,seed_44/recognition_open,idea_1_s00
51126c002d90bb87,seed_44/recognition_open,idea_1_s01
5cd7a0d3a07a83f2,seed_44/recognition_open,idea_1_s02
ef878ca4eae1b6c4,seed_44/recognition_open,idea_1_s03
7fd3bb05fdc336db,seed_44/recognition_open,idea_1_s04
7c5e3c2d4ab49b97,seed_44/recognition_open,idea_1_s05
00840947cc10e75e,seed_44/recognition_open,idea_1_s06
7d41ee84514d34a1,seed_44/recognition_open,idea_1_s07
7e22185b8a308981,seed_44/recognition_open,idea_1_s08
858c5568e6976fc6,seed_44/recognition_open,idea_1_s09
038d41166f3bd6e2,seed_44/recognition_open,idea_1_s11
a86a71ca43258195,seed_44/recognition_open,idea_1_s12
500212303a9ad499,seed_44/recognition_open,idea_1_s13
7ead8d53859686fb,seed_44/recognition_open,idea_1_s14
e42309e8663d17a8,seed_44/recognition_open,idea_1_s15
87f42bf1845c7322,seed_44/recognition_open,idea_1_s16
647c5f8b3503f676,seed_44/recognition_open,idea_1_s17
7ab9869915d595f9,seed_44/recognition_open,idea_1_s18
8d6d73dcde9c5794,seed_44/recognition_open,idea_1_s19
5af567e27c1f4759,seed_44/recognition_open,idea_2_s00
7a70c2b07a0023bb,seed_44/recognition_open,idea_2_s02
18b4666579f0f88e,seed_44/recognition_open,idea_2_s03
aa06203b724cf7c5,seed_44/recognition_open,idea_2_s04
04bf13b720705e17,seed_44/recognition_open,idea_2_s05
e24e11b57459ccc8,seed_44/recognition_open,idea_2_s06
eb9511bd1fb94ae6,seed_44/recognition_open,idea_2_s07
2f76146e59e26cec,seed_44/recognition_open,idea_2_s08
e6e046ed61f15b4c,seed_44/recognition_open,idea_2_s09
27751db006ad56f0,seed_44/recognition_open,idea_2_s10
b3c0ad34d71731f5,seed_44/recognition_open,idea_2_s12
1c545d6a770f22a9,seed_44/recognition_open,idea_2_s13
8a94b5796264efdf,seed_44/recognition_open,idea_2_s14
2be0e68708837771,seed_44/recognition_open,idea_2_s15
ffde65b5a4e0f3ee,seed_44/recognition_open,idea_2_s16
667bb310803d7116,seed_44/recognition_open,idea_2_s17
464cf597389010ae,seed_44/recognition_open,idea_2_s18
41a8d3a0b904ddb0,seed_44/recognition_open,idea_2_s19
1986bbe4c56a41c0,seed_44/recognition_open,idea_3_s00
64c88d04b4844d10,seed_44/recognition_open,idea_3_s01
f55c6021d198ba3f,seed_44/recognition_open,idea_3_s02
467b289ee1fb08e4,seed_44/recognition_open,idea_3_s03
ac37a5552b2e6b50,seed_44/recognition_open,idea_3_s04
1d4810ff65c186e3,seed_44/recognition_open,idea_3_s05
5934b51c9a6c7be5,seed_44/recognition_open,idea_3_s07
1be040189714d4be,seed_44/recognition_open,idea_3_s08
5ef319b180587f15,seed_44/recognition_open,idea_3_s09
e0658461519b81ef,seed_44/recognition_open,idea_3_s10
1162f8aaac123eca,seed_44/recognition_open,idea_3_s11
ed44d072cf450ce6,seed_44/recognition_open,idea_3_s13
a8517c06702ed5df,seed_44/recognition_open,idea_3_s15
ad47b7d41e5574e1,seed_44/recognition_open,idea_3_s16
0115b479f8dc2c51,seed_44/recognition_open,idea_3_s17
d6c98164462ebc34,seed_44/recognition_open,idea_3_s18
c1ea2fd7ce253328,seed_44/recognition_open,idea_3_s19
aa66f988b1188959,seed_44/recognition_open,idea_4_s00
c8b5b688a4af242c,seed_44/recognition_open,idea_4_s01
2b94d24ff75d4e7f,seed_44/recognition_open,idea_4_s02
37fbb4976b544953,seed_44/recognition_open,idea_4_s04
04bee2526ff8b713,seed_44/recognition_open,idea_4_s06
578e76c8e8814bac,seed_44/recognition_open,idea_4_s07
0db852dada6db96f,seed_44/recognition_open,idea_4_s08
a6db5ebff067cf8a,seed_44/recognition_open,idea_4_s10
ffcd0458e5dda79e,seed_44/recognition_open,idea_4_s11
de32bd480b865811,seed_44/recognition_open,idea_4_s12
335db2a722a56707,seed_44/recognition_open,idea_4_s14
b233ddd04b43f6ed,seed_44/recognition_open,idea_4_s15
37ce8c5760ff34ab,seed_44/recognition_open,idea_4_s16
9f0f31c11e48325e,seed_44/recognition_open,idea_4_s17
bfe2038cb7a51682,seed_44/recognition_open,idea_4_s18
